https://s3.amazonaws.com/extend.brackets/notepad_plus_plus_theme/notepad_plus_plus_theme-6.9.0.zip,Notepad ++ Theme | Default,by Asghar Abbas,6.9.0,on 2017-04-26
https://s3.amazonaws.com/extend.brackets/brackets-factor/brackets-factor-1.0.3.zip,Factor Syntax Highlighting,by Dimage Sapelkin,1.0.3,on 2017-04-26
https://s3.amazonaws.com/extend.brackets/turtuga.material-brown/turtuga.material-brown-1.0.2.zip,Material Brown,by Ricardo Soares,1.0.2,on 2017-04-25
https://s3.amazonaws.com/extend.brackets/theta/theta-1.0.1.zip,Typing Shortcuts,by Patrick Kelling,1.0.1,on 2017-04-24
https://s3.amazonaws.com/extend.brackets/aykutkardas.country-worn-theme/aykutkardas.country-worn-theme-1.0.0.zip,Country Worn Theme,by Aykut Kardaş,1.0.0,on 2017-04-23
https://s3.amazonaws.com/extend.brackets/visual-studio-dark/visual-studio-dark-1.1.5.zip,Visual Studio Dark,by Fergal Doyle,1.1.5,on 2017-04-16
https://s3.amazonaws.com/extend.brackets/nord-brackets/nord-brackets-0.1.0.zip,Nord,by Arctic Ice Studio,0.1.0,on 2017-04-15
https://s3.amazonaws.com/extend.brackets/math_viz/math_viz-0.2.0.zip,Math Visualization,by Patrick Kelling,0.2.0,on 2017-04-13
https://s3.amazonaws.com/extend.brackets/atpc.swift-lang.git/atpc.swift-lang.git-1.0.0.zip,Swift Language Support,by ATPC,1.0.0,on 2017-04-11
https://s3.amazonaws.com/extend.brackets/adamdehaven.bttf-ipsum/adamdehaven.bttf-ipsum-1.0.3.zip,Back to the Future Ipsum,by Adam DeHaven,1.0.3,on 2017-04-07
https://s3.amazonaws.com/extend.brackets/butlerallenj.watson/butlerallenj.watson-1.0.0.zip,Watson,by butlerallenj,1.0.0,on 2017-04-07
https://s3.amazonaws.com/extend.brackets/raven/raven-1.0.7.zip,Raven,by Justin Truax,1.0.7,on 2017-03-31
https://s3.amazonaws.com/extend.brackets/steve.brackets-cclayout-codehints/steve.brackets-cclayout-codehints-0.0.1.zip,Definitive Email-HTML code hints,by nycsteve2k,0.0.1,on 2017-03-31
https://s3.amazonaws.com/extend.brackets/luculent-new-bs4-page/luculent-new-bs4-page-1.0.0.zip,Luculent New Bootstrap 4 Page,by Luculent,1.0.0,on 2017-03-26
https://s3.amazonaws.com/extend.brackets/brackets-glsl/brackets-glsl-0.0.3.zip,Brackets GLSL,by Alex Mourtziapis,0.0.3,on 2017-03-23
https://s3.amazonaws.com/extend.brackets/breathable-hacker/breathable-hacker-1.0.0.zip,Breathable Hacker,by TjSangster,1.0.0,on 2017-03-22
https://s3.amazonaws.com/extend.brackets/brackets-material-dark-theme/brackets-material-dark-theme-1.1.0.zip,Material Theme (Dark),by Ali Naderi,1.1.0,on 2017-03-21
https://s3.amazonaws.com/extend.brackets/brackets-razor-language/brackets-razor-language-1.0.0.zip,Brackets Razor Syntax Highlight,by Josh Studley,1.0.0,on 2017-03-17
https://s3.amazonaws.com/extend.brackets/brackets-terminal/brackets-terminal-0.4.0.zip,Brackets Terminal,by Alessandro Artoni,0.4.0,on 2017-03-16
https://s3.amazonaws.com/extend.brackets/anephew.brackets-zeal/anephew.brackets-zeal-1.0.3.zip,Zeal integration for Brackets,by anephew,1.0.3,on 2017-03-15
https://s3.amazonaws.com/extend.brackets/close-all-files/close-all-files-0.0.1.zip,Close All Open Files,by Nathan K. Campbell,0.0.1,on 2017-03-13
https://s3.amazonaws.com/extend.brackets/jeremyscalpello.brackets-java/jeremyscalpello.brackets-java-1.0.1.zip,Brackats Java,by Jeremy Scalpello,1.0.1,on 2017-03-13
https://s3.amazonaws.com/extend.brackets/brackets-terminal-x/brackets-terminal-x-0.2.0.zip,Brackets Terminal X,by ficristo,0.2.0,on 2017-03-11
https://s3.amazonaws.com/extend.brackets/brackets-weex/brackets-weex-0.0.1.zip,brackets-weex,by ,0.0.1,on 2017-03-09
https://s3.amazonaws.com/extend.brackets/dracula/dracula-1.0.0.zip,Dracula Official,by Felipe Kautzmann,1.0.0,on 2017-03-06
https://s3.amazonaws.com/extend.brackets/brackets-console-log/brackets-console-log-1.0.0.zip,Console Log All the Things,by Josh Studley,1.0.0,on 2017-03-05
https://s3.amazonaws.com/extend.brackets/ballerina-extension/ballerina-extension-1.0.0.zip,Ballerina,by WSO2,1.0.0,on 2017-03-03
https://s3.amazonaws.com/extend.brackets/brackets-npm-registry/brackets-npm-registry-0.6.4.zip,NPM Registry,by Martin Zagora,0.6.4,on 2017-03-02
https://s3.amazonaws.com/extend.brackets/zaggino.brackets-coffeelint/zaggino.brackets-coffeelint-1.12.2.zip,CoffeeLint,by Martin Zagora,1.12.2,on 2017-03-02
https://s3.amazonaws.com/extend.brackets/brackets-flow/brackets-flow-1.0.6.zip,Flow,by Martin Zagora,1.0.6,on 2017-03-02
https://s3.amazonaws.com/extend.brackets/go-noji.reverse_pane_color/go-noji.reverse_pane_color-1.0.0.zip,Reverse Pane Color,by Go Noji,1.0.0,on 2017-03-01
https://s3.amazonaws.com/extend.brackets/eggsecute-shutdown/eggsecute-shutdown-1.0.0.zip,Eggsecute Shutdown,by JamesPark.NINJA,1.0.0,on 2017-02-27
https://s3.amazonaws.com/extend.brackets/brackets-isml/brackets-isml-1.0.0.zip,ISML support,by Daycode,1.0.0,on 2017-02-26
https://s3.amazonaws.com/extend.brackets/iconhider/iconhider-1.0.0.zip,iconhider,by Arthur Müller,1.0.0,on 2017-02-25
https://s3.amazonaws.com/extend.brackets/cforfr.obsidian-theme/cforfr.obsidian-theme-1.0.0.zip,Obsidian Theme,by cforf,1.0.0,on 2017-02-24
https://s3.amazonaws.com/extend.brackets/instilledbee.run-love2d/instilledbee.run-love2d-1.0.0.zip,Run LÖVE,by InstilledBee,1.0.0,on 2017-02-24
https://s3.amazonaws.com/extend.brackets/brackets-nodejs-integration/brackets-nodejs-integration-1.8.17.zip,NodeJS integration,by yacut,1.8.17,on 2017-02-22
https://s3.amazonaws.com/extend.brackets/go-syntax/go-syntax-1.0.4.zip,Go-Syntax,by Arthur Müller,1.0.4,on 2017-02-21
https://s3.amazonaws.com/extend.brackets/brackets-peacock/brackets-peacock-1.0.0.zip,Peacock,by daycode,1.0.0,on 2017-02-19
https://s3.amazonaws.com/extend.brackets/theme-dark-coffee-color/theme-dark-coffee-color-1.2.0.zip,Material Color (dark),by Fred Pizarro,1.2.0,on 2017-02-18
https://s3.amazonaws.com/extend.brackets/rad/rad-1.0.0.zip,Rad,by Matt Whalley,1.0.0,on 2017-02-18
https://s3.amazonaws.com/extend.brackets/darthlukan.brackets-dilbert/darthlukan.brackets-dilbert-1.1.0.zip,Brackets - Dilbert,by Brian Christopher Tomlinson,1.1.0,on 2017-02-18
https://s3.amazonaws.com/extend.brackets/wwdc-theme/wwdc-theme-1.1.0.zip,WWDC 2016 Theme,by Durul Dalkanat,1.1.0,on 2017-02-14
https://s3.amazonaws.com/extend.brackets/markus-dark-theme/markus-dark-theme-1.0.0.zip,Markus Dark Theme,by Markus Rafferty,1.0.0,on 2017-02-12
https://s3.amazonaws.com/extend.brackets/robotsoft-dark-pro/robotsoft-dark-pro-1.0.0.zip,RobotSoft Dark PRO,by André Moraes,1.0.0,on 2017-02-11
https://s3.amazonaws.com/extend.brackets/starter.templatesetup/starter.templatesetup-0.0.1.zip,HTML Starter Template,by thepixelsmith,0.0.1,on 2017-02-10
https://s3.amazonaws.com/extend.brackets/tundra-light/tundra-light-1.0.3.zip,Tundra Light,by j myser,1.0.3,on 2017-02-08
https://s3.amazonaws.com/extend.brackets/tundra-dark/tundra-dark-1.0.3.zip,Tundra Dark,by j myser,1.0.3,on 2017-02-08
https://s3.amazonaws.com/extend.brackets/bokub.go-formatter/bokub.go-formatter-1.2.1.zip,Improved Go Formatter,by Boris K,1.2.1,on 2017-02-07
https://s3.amazonaws.com/extend.brackets/camden.htmlhint/camden.htmlhint-1.2.4.zip,HTMLHint,by Raymond Camden,1.2.4,on 2017-02-04
https://s3.amazonaws.com/extend.brackets/panda-theme/panda-theme-2.1.0.zip,Panda Theme,by Brian Guerrero,2.1.0,on 2017-02-02
https://s3.amazonaws.com/extend.brackets/brackets-preferences/brackets-preferences-1.0.0.zip,Brackets Preferences,by Konrad Lipner,1.0.0,on 2017-02-02
https://s3.amazonaws.com/extend.brackets/abakos.infocus/abakos.infocus-0.9.8.zip,InFocus,by Attila Bakos,0.9.8,on 2017-01-29
https://s3.amazonaws.com/extend.brackets/margaret2.spring-2017-light-theme/margaret2.spring-2017-light-theme-1.0.0.zip,Spring 2017 Light Theme,by Margaret H.,1.0.0,on 2017-01-26
https://s3.amazonaws.com/extend.brackets/brackets-sasshints/brackets-sasshints-1.2.0.zip,SASS/SCSS Hints,by Konstantin Kobs,1.2.0,on 2017-01-24
https://s3.amazonaws.com/extend.brackets/esquire/esquire-1.0.0.zip,Esquire Theme,by David James Knight,1.0.0,on 2017-01-22
https://s3.amazonaws.com/extend.brackets/sachin.gotodefinition/sachin.gotodefinition-1.0.5.zip,Go to Definition,by Sachin Pachari,1.0.5,on 2017-01-10
https://s3.amazonaws.com/extend.brackets/hacker-theme-v2/hacker-theme-v2-1.0.3.zip,Hacker Theme V2,by Gabriel,1.0.3,on 2017-01-09
https://s3.amazonaws.com/extend.brackets/brackets-latex/brackets-latex-0.3.3.zip,brackets-latex,by Patrick Oladimeji,0.3.3,on 2017-01-05
https://s3.amazonaws.com/extend.brackets/spencer-park.mellowd-lang-support/spencer-park.mellowd-lang-support-1.0.2.zip,MellowD Syntax Highlighter,by Spencer Park,1.0.2,on 2017-01-04
https://s3.amazonaws.com/extend.brackets/dockerfile-syntax-highlighter/dockerfile-syntax-highlighter-1.0.2.zip,Enhanced Dockerfile Syntax Highlighter,by Graham Lee Bevan,1.0.2,on 2017-01-03
https://s3.amazonaws.com/extend.brackets/ohnnyj.numbertabs/ohnnyj.numbertabs-0.0.6.zip,Number Tabs,by John Smith,0.0.6,on 2017-01-01
https://s3.amazonaws.com/extend.brackets/riya.rgb-theme/riya.rgb-theme-1.0.0.zip,RGB,by Faria Begum Riya,1.0.0,on 2016-12-31
https://s3.amazonaws.com/extend.brackets/grafluxe.pylinter/grafluxe.pylinter-1.3.0.zip,Pylinter,by Leandro Silva,1.3.0,on 2016-12-29
https://s3.amazonaws.com/extend.brackets/camden.jshint/camden.jshint-2.2.20.zip,JSHint,by Raymond Camden,2.2.20,on 2016-12-29
https://s3.amazonaws.com/extend.brackets/brackets-clientlibs-combine/brackets-clientlibs-combine-0.0.3.zip,Brackets Clientlibs Combine,by Brian Wyka,0.0.3,on 2016-12-28
https://s3.amazonaws.com/extend.brackets/jasonsanjose.brackets-sass/jasonsanjose.brackets-sass-2.0.5.zip,Brackets SASS,by Jason San Jose,2.0.5,on 2016-12-25
https://s3.amazonaws.com/extend.brackets/brackets-wakatime/brackets-wakatime-1.0.8.zip,WakaTime,by WakaTime.com,1.0.8,on 2016-12-23
https://s3.amazonaws.com/extend.brackets/jonaskohl.agate-theme/jonaskohl.agate-theme-1.0.1.zip,Agate Theme,by Jonas Kohl,1.0.1,on 2016-12-21
https://s3.amazonaws.com/extend.brackets/brackets-quick-webref-doc/brackets-quick-webref-doc-0.0.1.zip,Quick Webref Doc,by Maksim Titiaiev,0.0.1,on 2016-12-21
https://s3.amazonaws.com/extend.brackets/fede91.brackets-preferences-ui/fede91.brackets-preferences-ui-2.1.0.zip,Preferences setup UI,by Fede91,2.1.0,on 2016-12-20
https://s3.amazonaws.com/extend.brackets/rohit04saluja.googly-light/rohit04saluja.googly-light-1.0.0.zip,Light Googly Theme,by Rohit Saluja,1.0.0,on 2016-12-19
https://s3.amazonaws.com/extend.brackets/big_bang/big_bang-1.0.0.zip,Big Bang,by Hosein2398,1.0.0,on 2016-12-18
https://s3.amazonaws.com/extend.brackets/space-theme/space-theme-1.0.0.zip,Space Theme,by AmirHossein Faraji,1.0.0,on 2016-12-17
https://s3.amazonaws.com/extend.brackets/crismon/crismon-1.1.0.zip,Crismon,by Hosein2398,1.1.0,on 2016-12-16
https://s3.amazonaws.com/extend.brackets/jules3182.truebluetheme/jules3182.truebluetheme-1.0.0.zip,True Blue Theme,by Julian Baker,1.0.0,on 2016-12-15
https://s3.amazonaws.com/extend.brackets/brackets-nasm-syntax-highlighter/brackets-nasm-syntax-highlighter-1.0.0.zip,NASM Assembler Syntax Highlighter,by João Vanzuita,1.0.0,on 2016-12-15
https://s3.amazonaws.com/extend.brackets/rohit04saluja.paperback/rohit04saluja.paperback-1.0.0.zip,Paperback Theme,by Rohit Saluja,1.0.0,on 2016-12-14
https://s3.amazonaws.com/extend.brackets/rohit04saluja.minimal-dark/rohit04saluja.minimal-dark-1.0.2.zip,Zen Dark Theme,by Rohit Saluja,1.0.2,on 2016-12-14
https://s3.amazonaws.com/extend.brackets/brackets-language-log/brackets-language-log-1.0.2.zip,Language Log,by Julha | Julien Chaput,1.0.2,on 2016-12-12
https://s3.amazonaws.com/extend.brackets/isaacdew.webtimeclock/isaacdew.webtimeclock-2.0.0.zip,In-Editor Time Clock,by Isaac Dew,2.0.0,on 2016-12-12
https://s3.amazonaws.com/extend.brackets/brackets-macro-manager/brackets-macro-manager-1.1.0.zip,Macro Manager,by Austin Markiewicz,1.1.0,on 2016-12-12
https://s3.amazonaws.com/extend.brackets/brackets-gnu-assembler-syntax-highlighter/brackets-gnu-assembler-syntax-highlighter-1.0.0.zip,GNU Assembler Syntax Highlighter,by João Vanzuita,1.0.0,on 2016-12-10
https://s3.amazonaws.com/extend.brackets/athorcis.brackets-twig/athorcis.brackets-twig-1.1.3.zip,Brackets Twig,by Athorcis,1.1.3,on 2016-12-05
https://s3.amazonaws.com/extend.brackets/idleberg.hopscotch/idleberg.hopscotch-1.1.3.zip,Hopscotch,by Jan T. Sott,1.1.3,on 2016-12-05
https://s3.amazonaws.com/extend.brackets/worie.brackets-schema-preview/worie.brackets-schema-preview-0.1.0.zip,Schema Preview,by Wojciech Połowniak,0.1.0,on 2016-12-04
https://s3.amazonaws.com/extend.brackets/brackets_extensions_313/brackets_extensions_313-1.0.1.zip,Hide Hidden Files,by Marco Peyrot, Lucas Ramirez, Ryan Archer, Raphael Laporte,1.0.1,on 2016-12-03
https://s3.amazonaws.com/extend.brackets/sprintr.color-palette/sprintr.color-palette-3.0.0.zip,Brackets Color Palette,by Amin Ullah Khan,3.0.0,on 2016-12-03
https://s3.amazonaws.com/extend.brackets/brackets-elixir/brackets-elixir-0.1.0.zip,Brackets Elixir,by Matt Enlow,0.1.0,on 2016-11-30
https://s3.amazonaws.com/extend.brackets/ktayfer.jscompiler/ktayfer.jscompiler-2.1.1.zip,JSCompiler2,by Karl Tayfer,2.1.1,on 2016-11-28
https://s3.amazonaws.com/extend.brackets/pelatx.flexible-boilerplate/pelatx.flexible-boilerplate-1.0.0.zip,Flexible Boilerplate,by José A. Martínez,1.0.0,on 2016-11-26
https://s3.amazonaws.com/extend.brackets/after8-theme/after8-theme-1.0.0.zip,After8,by Andrew Sowerby,1.0.0,on 2016-11-24
https://s3.amazonaws.com/extend.brackets/tommot348.elm/tommot348.elm-2.1.1.zip,Elm support for Brackets (forked from lepinay/elm-brackets),by tommot348,2.1.1,on 2016-11-22
https://s3.amazonaws.com/extend.brackets/tjeffree.extensionhighlighter/tjeffree.extensionhighlighter-1.2.6.zip,Extension Highlighter,by Tony Jeffree,1.2.6,on 2016-11-22
https://s3.amazonaws.com/extend.brackets/write-dark/write-dark-0.0.1.zip,Write Dark,by Bijoy Haldar,0.0.1,on 2016-11-21
https://s3.amazonaws.com/extend.brackets/alemonteiro.brackets-move-files/alemonteiro.brackets-move-files-0.2.0.zip,Move Files,by Alê Monteiro,0.2.0,on 2016-11-21
https://s3.amazonaws.com/extend.brackets/ncardell.super-right-click/ncardell.super-right-click-1.0.3.zip,Super Right Click,by Nicholas Cardell,1.0.3,on 2016-11-20
https://s3.amazonaws.com/extend.brackets/waffledonkey.jsfiddle-light-theme/waffledonkey.jsfiddle-light-theme-1.0.2.zip,JSFiddle Light Theme,by Kyle Wilson,1.0.2,on 2016-11-16
https://s3.amazonaws.com/extend.brackets/eyeris-theme/eyeris-theme-1.0.0.zip,Eyeris Theme,by Pixzl,1.0.0,on 2016-11-16
https://s3.amazonaws.com/extend.brackets/michael_mitchell.freetemplate/michael_mitchell.freetemplate-1.0.0.zip,Free Template,by Michael Mitchell,1.0.0,on 2016-11-14
https://s3.amazonaws.com/extend.brackets/dark-wild-chery/dark-wild-chery-1.0.2.zip,Dark Wild Cherry,by Omar Mashaal <omar@teacups.io>, adaptation by Sergey Nikolaev <redredseas@gmail.com>,1.0.2,on 2016-11-13
https://s3.amazonaws.com/extend.brackets/denisov21.pop-up-menu-extension/denisov21.pop-up-menu-extension-5.0.0.zip,Pop-up Menu Brackets,by Denisov21,5.0.0,on 2016-11-12
https://s3.amazonaws.com/extend.brackets/hirse.print-margin/hirse.print-margin-0.4.0.zip,Brackets Print Margin,by Jan Pilzer,0.4.0,on 2016-11-11
https://s3.amazonaws.com/extend.brackets/photopea/photopea-0.0.1.zip,Photopea,by Ivan Kutskir,0.0.1,on 2016-11-11
https://s3.amazonaws.com/extend.brackets/ct_reggae_lights_wilmai/ct_reggae_lights_wilmai-1.1.0.zip,Reggae Lights Wilmai,by Wilmai,1.1.0,on 2016-11-11
https://s3.amazonaws.com/extend.brackets/kyle-korndoerfer.brackets-uml/kyle-korndoerfer.brackets-uml-1.3.0.zip,PlantUML editor for Brackets,by S. Kyle Korndoerfer,1.3.0,on 2016-11-10
https://s3.amazonaws.com/extend.brackets/ct_traffic_lights/ct_traffic_lights-1.1.3.zip,Traffic Lights Theme,by Chris Tennant,1.1.3,on 2016-11-10
https://s3.amazonaws.com/extend.brackets/java-getter-setter/java-getter-setter-0.0.3.zip,Brackets getter/setter generator,by Mattia Della Mina,0.0.3,on 2016-11-09
https://s3.amazonaws.com/extend.brackets/grape-dark/grape-dark-1.0.1.zip,Grape Dark,by Andrew Chon,1.0.1,on 2016-10-30
https://s3.amazonaws.com/extend.brackets/dieter-bamz-restyled/dieter-bamz-restyled-1.0.1.zip,Dieter Bamz Restyled,by Mirko Zoric,1.0.1,on 2016-10-30
https://s3.amazonaws.com/extend.brackets/seanpeterkin.rods_cones/seanpeterkin.rods_cones-1.0.4.zip,Rods & Cones,by Sean Peterkin,1.0.4,on 2016-10-26
https://s3.amazonaws.com/extend.brackets/grimaldo.coder/grimaldo.coder-1.0.0.zip,Coder theme,by Ivan Grimaldo,1.0.0,on 2016-10-25
https://s3.amazonaws.com/extend.brackets/go-language-syntax-highlighter/go-language-syntax-highlighter-1.0.0.zip,Go language syntax highlighter,by nkhar,1.0.0,on 2016-10-24
https://s3.amazonaws.com/extend.brackets/highlight-element/highlight-element-0.0.6.zip,Highlight variables in your code.,by Fraser-Greenlee,0.0.6,on 2016-10-23
https://s3.amazonaws.com/extend.brackets/mryakobo.timequota/mryakobo.timequota-1.0.1.zip,Time Quota,by Jakob Lindskog,1.0.1,on 2016-10-21
https://s3.amazonaws.com/extend.brackets/sylentnight.magpie/sylentnight.magpie-1.0.0.zip,Magpie,by Mark Jeffreys,1.0.0,on 2016-10-17
https://s3.amazonaws.com/extend.brackets/breeze-hue/breeze-hue-1.0.0.zip,Breeze Hue,by iExplosive,1.0.0,on 2016-10-12
https://s3.amazonaws.com/extend.brackets/basic-buttons/basic-buttons-1.0.0.zip,Basic Buttons,by SkinVista,1.0.0,on 2016-10-10
https://s3.amazonaws.com/extend.brackets/brackets-schnapsum/brackets-schnapsum-1.0.4.zip,Schnapsum,by Raphael Goetter,1.0.4,on 2016-10-09
https://s3.amazonaws.com/extend.brackets/kaoscript.syntax/kaoscript.syntax-0.2.1.zip,Kaoscript Syntax Highlighting,by Baptiste Augrain,0.2.1,on 2016-10-08
https://s3.amazonaws.com/extend.brackets/infinite/infinite-3.0.0.zip,infinite,by Matthew T Rader,3.0.0,on 2016-10-07
https://s3.amazonaws.com/extend.brackets/angular.moduler/angular.moduler-0.0.1.zip,Angular Module generator,by Louie Almeda,0.0.1,on 2016-10-06
https://s3.amazonaws.com/extend.brackets/blue.and.green/blue.and.green-1.0.0.zip,Blue and Green,by Tim Blubaugh,1.0.0,on 2016-10-01
https://s3.amazonaws.com/extend.brackets/dark-material-theme-two/dark-material-theme-two-1.2.0.zip,Dark Material Theme 2,by Vikaz,1.2.0,on 2016-10-01
https://s3.amazonaws.com/extend.brackets/alanhohn.markdown-toolbar/alanhohn.markdown-toolbar-1.2.0.zip,Markdown Toolbar,by Alan Hohn,1.2.0,on 2016-10-01
https://s3.amazonaws.com/extend.brackets/quakerwinters.monokai-dark-storm/quakerwinters.monokai-dark-storm-1.0.0.zip,Monokai Dark Storm,by quakerwinters,1.0.0,on 2016-09-28
https://s3.amazonaws.com/extend.brackets/eng1003.uploader/eng1003.uploader-1.2.2.zip,ENG1003 Uploader,by ENG1003 staff,1.2.2,on 2016-09-28
https://s3.amazonaws.com/extend.brackets/sphinxdev.materialdark-sphinx/sphinxdev.materialdark-sphinx-1.0.0.zip,materialDark-Sphinx,by Alex TONDOH <alextondoh@gmail.com> (https://github.com/TAlexBlueHat) ,1.0.0,on 2016-09-27
https://s3.amazonaws.com/extend.brackets/brackets-macos-xcode/brackets-macos-xcode-1.1.9.zip,macOS Xcode Theme,by Diogo Filipe,1.1.9,on 2016-09-26
https://s3.amazonaws.com/extend.brackets/flatandlight/flatandlight-1.0.0.zip,flatlight,by Your Name,1.0.0,on 2016-09-19
https://s3.amazonaws.com/extend.brackets/udellgames.brackets-ink/udellgames.brackets-ink-0.1.0.zip,Brackets Ink,by Nicholas Udell,0.1.0,on 2016-09-17
https://s3.amazonaws.com/extend.brackets/jquinter/jquinter-0.3.3.zip,jQuinter,by Ole Kröger,0.3.3,on 2016-09-17
https://s3.amazonaws.com/extend.brackets/joseporto.base16-solarized-light-panels-theme/joseporto.base16-solarized-light-panels-theme-1.0.0.zip,Base16 solarized Light Panels Theme,by José Porto,1.0.0,on 2016-09-15
https://s3.amazonaws.com/extend.brackets/joseporto.base16-monokai-light-panels-theme/joseporto.base16-monokai-light-panels-theme-1.0.2.zip,Base16 Monokai Light Panels Theme,by José Porto,1.0.2,on 2016-09-15
https://s3.amazonaws.com/extend.brackets/brackets-macos-xcode-dusk/brackets-macos-xcode-dusk-1.1.4.zip,macOS Xcode Dusk Theme,by Diogo Filipe,1.1.4,on 2016-09-12
https://s3.amazonaws.com/extend.brackets/ahmadnazir.brackets-emacs/ahmadnazir.brackets-emacs-1.1.2.zip,Emacs keybindings,by Ahmad N. Raja,1.1.2,on 2016-09-04
https://s3.amazonaws.com/extend.brackets/sitez-theme/sitez-theme-1.0.1.zip,SITEZ Dark/Neon theme,by Grant Redmond,1.0.1,on 2016-09-03
https://s3.amazonaws.com/extend.brackets/jeffbooher.bookmarks/jeffbooher.bookmarks-0.10.6.zip,Brackets Editor Bookmarks,by Jeffry Booher|jsbooher@adobe.com (http://www.facebook.com/JeffryBooher)|@JeffryBooher,0.10.6,on 2016-09-02
https://s3.amazonaws.com/extend.brackets/brackets.decode-html-entity/brackets.decode-html-entity-0.1.0.zip,Decode HTML Entity,by ,0.1.0,on 2016-08-31
https://s3.amazonaws.com/extend.brackets/brackets-github-octocat/brackets-github-octocat-1.0.7.zip,GitHub Octocat Theme,by Diogo Filipe,1.0.7,on 2016-08-28
https://s3.amazonaws.com/extend.brackets/brackets-image-convert/brackets-image-convert-1.0.3.zip,Brackets Image Convert,by Hussainb,1.0.3,on 2016-08-27
https://s3.amazonaws.com/extend.brackets/malas34.brackets-console-plus/malas34.brackets-console-plus-1.4.9.zip,Console Plus,by Matthieu Lassalvy,1.4.9,on 2016-08-27
https://s3.amazonaws.com/extend.brackets/zaggino.brackets-git/zaggino.brackets-git-0.16.6.zip,Brackets Git,by Martin Zagora,0.16.6,on 2016-08-25
https://s3.amazonaws.com/extend.brackets/com.henrikstabell.ccextensionbuilder/com.henrikstabell.ccextensionbuilder-1.2.7.zip,Creative Cloud Extension Builder (CEP 7),by David Deraedt <dderaedt@adobe.com> (http://www.dehats.com), Ole Henrik Stabell <ole@henrikstabell.com> (http://www.henrikstabell.com),1.2.7,on 2016-08-21
https://s3.amazonaws.com/extend.brackets/ohm79.no-distractions-advanced-toolbar-view/ohm79.no-distractions-advanced-toolbar-view-1.0.0.zip,No Distractions Advanced Toolbar View,by ryunosuke tada,1.0.0,on 2016-08-21
https://s3.amazonaws.com/extend.brackets/jsecademy/jsecademy-1.0.0.zip,JSecademy,by Rick,1.0.0,on 2016-08-18
https://s3.amazonaws.com/extend.brackets/remonbonbon.neon-sign/remonbonbon.neon-sign-1.0.1.zip,Neon Sign,by remonbonbon,1.0.1,on 2016-08-17
https://s3.amazonaws.com/extend.brackets/knox97.knox97-dark-theme/knox97.knox97-dark-theme-1.0.0.zip,KnoX DARK THEME,by knox97,1.0.0,on 2016-08-11
https://s3.amazonaws.com/extend.brackets/brackets-meteor/brackets-meteor-0.3.0.zip,Meteor integration,by ,0.3.0,on 2016-08-11
https://s3.amazonaws.com/extend.brackets/changing-tags/changing-tags-1.0.2.zip,Changing tags,by Ekaterina Dontsova,1.0.2,on 2016-08-09
https://s3.amazonaws.com/extend.brackets/aui/aui-1.0.0.zip,Aui,by Notinkham,1.0.0,on 2016-08-06
https://s3.amazonaws.com/extend.brackets/devlcp.nova-dark/devlcp.nova-dark-0.5.0.zip,Nova Dark,by devlcp,0.5.0,on 2016-08-06
https://s3.amazonaws.com/extend.brackets/paritho.tabex/paritho.tabex-1.9.8.zip,TabEx,by Paul Thompson,1.9.8,on 2016-08-05
https://s3.amazonaws.com/extend.brackets/work-heatmap/work-heatmap-1.0.0.zip,Work Heatmap,by Gwen Mullinix,1.0.0,on 2016-08-03
https://s3.amazonaws.com/extend.brackets/bguzmanrio.console-autocompleter/bguzmanrio.console-autocompleter-0.2.6.zip,Auto console.log generator,by Borja Guzman,0.2.6,on 2016-08-03
https://s3.amazonaws.com/extend.brackets/brackets-angular-templates/brackets-angular-templates-1.1.1.zip,Angular Snippets Collection,by Dan Mady Cissokho,1.1.1,on 2016-08-02
https://s3.amazonaws.com/extend.brackets/crt-green/crt-green-0.1.0.zip,CRT Green Theme,by Ian Rose,0.1.0,on 2016-08-02
https://s3.amazonaws.com/extend.brackets/jrkd.html-breadcrumbs/jrkd.html-breadcrumbs-0.0.1.zip,HTML Breadcrumbs,by Jono,0.0.1,on 2016-07-31
https://s3.amazonaws.com/extend.brackets/ruby-flash-dark/ruby-flash-dark-1.0.1.zip,Flash Ruby,by LipeWeb,1.0.1,on 2016-07-28
https://s3.amazonaws.com/extend.brackets/scroll-arrows/scroll-arrows-0.1.1.zip,Scroll Arrows,by Marcel Gerber,0.1.1,on 2016-07-27
https://s3.amazonaws.com/extend.brackets/clean-brazil/clean-brazil-1.0.2.zip,Clean Brazil,by LipeWeb,1.0.2,on 2016-07-27
https://s3.amazonaws.com/extend.brackets/104yuki.wwicon/104yuki.wwicon-1.0.1.zip,word wrap icon,by toshiyuki ohshima,1.0.1,on 2016-07-23
https://s3.amazonaws.com/extend.brackets/brackets-compare/brackets-compare-0.2.7.zip,brackets-compare,by Hubert B Manilla,0.2.7,on 2016-07-20
https://s3.amazonaws.com/extend.brackets/usulpro.contrast-scrollbar/usulpro.contrast-scrollbar-1.0.0.zip,Contrast scrollbar,by UsulPro,1.0.0,on 2016-07-17
https://s3.amazonaws.com/extend.brackets/codemonkey_theme/codemonkey_theme-0.0.1.zip,CodeMonkey,by Daniel Kimblad,0.0.1,on 2016-07-15
https://s3.amazonaws.com/extend.brackets/brucecantarim.focus/brucecantarim.focus-1.0.0.zip,Focus,by Bruce Cantarim,1.0.0,on 2016-07-15
